datetime,sf6_conc,table_name,path
2023-05-03T15:46:44Z,7.46540021896362,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T15:50:44Z,6.53389978408814,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T15:54:44Z,6.33580017089844,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T15:58:45Z,6.29780006408691,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:03:00Z,5.81650018692017,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:07:00Z,8.70199966430664,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:11:01Z,7.80849981307983,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:15:01Z,10.2729997634888,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:19:01Z,10.6350002288818,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:23:02Z,9.35970020294189,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:27:02Z,13.3850002288818,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:31:17Z,19.9449996948242,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:35:18Z,19.5380001068115,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:39:18Z,20.4740009307861,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:43:18Z,28.4090003967285,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:47:18Z,40.2290000915527,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:51:19Z,38.2050018310547,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:55:19Z,33.2220001220703,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:59:34Z,55.3289985656738,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:03:34Z,63.7529983520508,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:07:35Z,52.9650001525879,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:11:35Z,60.6160011291504,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:15:35Z,58.4659996032715,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:19:36Z,50.4609985351563,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:23:36Z,50.1790008544922,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:27:36Z,51.617000579834,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:31:52Z,50.765998840332,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:35:52Z,44.806999206543,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:39:52Z,43.8650016784668,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:43:53Z,45.2120018005371,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:47:53Z,48.8269996643066,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:51:53Z,59.6479988098145,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:55:54Z,46.2210006713867,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:00:09Z,45.1259994506836,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:04:09Z,45.7859992980957,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:08:10Z,43.6549987792969,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:12:10Z,69.0120010375977,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:16:10Z,62.0299987792969,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:20:11Z,53.9889984130859,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:24:11Z,53.0200004577637,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:28:11Z,56.5849990844727,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:32:26Z,48.0149993896484,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:36:27Z,59.9830017089844,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:40:27Z,50.8199996948242,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:44:27Z,47.0760002136231,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:48:28Z,48.2809982299805,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:52:28Z,41.0089988708496,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:56:28Z,37.7239990234375,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:00:44Z,39.5400009155273,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:04:44Z,40.5439987182617,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:08:44Z,51.0110015869141,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:12:45Z,41.2890014648438,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:16:45Z,41.0509986877441,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:20:45Z,76.1839981079102,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:24:46Z,58.976001739502,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:28:43Z,51.6839981079102,airrec04,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T15:47:24Z,1.166100025177,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T15:51:24Z,0.345600008964539,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T15:55:24Z,0.229230001568794,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T15:59:40Z,0.212919995188713,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:03:40Z,0.196099996566772,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:07:40Z,0.20236000418663,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:11:41Z,1.0463000535965,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:15:41Z,0.220249995589256,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:19:41Z,0.272810012102127,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:23:42Z,0.314200013875961,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:27:42Z,0.290899991989136,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:31:57Z,0.298339992761612,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:35:58Z,0.312570005655289,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:39:53Z,3.4860999584198,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:43:58Z,0.559880018234253,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:47:58Z,0.38128000497818,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:51:59Z,0.439390003681183,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:55:59Z,0.294609993696213,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:00:14Z,0.403979986906052,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:04:15Z,0.56139999628067,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:08:15Z,0.411029994487762,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:12:15Z,0.470050007104874,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:16:15Z,6.67210006713867,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:20:16Z,0.810980021953583,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:24:16Z,0.410569995641708,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:28:17Z,2.8066999912262,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:32:32Z,0.322620004415512,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:36:32Z,0.520950019359589,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:40:33Z,0.504190027713776,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:44:33Z,0.354470014572144,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:48:33Z,0.38604998588562,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:52:33Z,0.480989992618561,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:56:34Z,0.802110016345978,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:00:49Z,1.44599997997284,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:04:49Z,0.421350002288818,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:08:50Z,0.408010005950928,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:12:50Z,0.327160000801086,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:16:50Z,1.0706000328064,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:20:51Z,0.348390012979507,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:24:51Z,0.432260006666183,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:29:06Z,0.434020012617111,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:33:06Z,0.341080009937286,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:37:07Z,0.354849994182587,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:41:07Z,0.41991001367569,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:45:07Z,2.89490008354187,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:49:08Z,0.376850008964539,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:53:08Z,0.320939987897873,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:57:08Z,0.608969986438751,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:01:24Z,0.385870009660721,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:05:24Z,0.381390005350113,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:09:24Z,0.434219986200333,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:13:25Z,0.92044997215271,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:17:25Z,0.402990013360977,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:21:25Z,0.393530011177063,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:25:22Z,0.359310001134872,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:29:37Z,0.29747000336647,airrec05,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T15:48:04Z,21.951000213623,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T15:52:04Z,19.5699996948242,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T15:56:04Z,16.6979999542236,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:00:20Z,10.0249996185303,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:04:20Z,102.959999084473,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:08:20Z,6.77150011062622,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:12:21Z,5.84479999542236,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:16:21Z,12.0559997558594,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:20:21Z,38.318000793457,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:24:22Z,25.5779991149902,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:28:22Z,41.7050018310547,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:32:37Z,4.20739984512329,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:36:38Z,23.7259998321533,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:40:38Z,27.7299995422363,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:44:38Z,16.9930000305176,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:48:39Z,214.550003051758,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:52:39Z,7.6532998085022,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T16:56:39Z,14.1499996185303,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:00:54Z,19.7530002593994,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:04:55Z,17.5559997558594,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:08:55Z,19.4409999847412,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:12:56Z,28.4890003204346,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:16:55Z,8.68649959564209,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:20:56Z,6.88040018081665,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:24:56Z,2.1003999710083,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:29:12Z,5.71630001068115,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:33:12Z,10.0299997329712,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:37:12Z,42.4990005493164,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:41:13Z,3.04830002784729,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:45:13Z,21.048999786377,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:49:13Z,327.429992675781,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:53:13Z,11.8979997634888,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T17:57:14Z,9.21870040893555,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:01:29Z,3.90190005302429,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:05:29Z,15.8950004577637,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:09:30Z,32.3800010681152,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:13:30Z,11.1409997940063,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:17:30Z,21.6100006103516,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:21:31Z,5.59420013427734,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:25:31Z,60.8359985351563,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:29:46Z,24.2970008850098,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:33:47Z,36.4459991455078,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:37:47Z,21.4629993438721,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:41:47Z,12.1829996109009,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:45:47Z,8.93290042877197,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:49:48Z,7.16419982910156,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:53:48Z,51.1259994506836,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T18:57:48Z,72.6179962158203,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:02:04Z,34.8110008239746,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:06:04Z,490.910003662109,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:10:04Z,15.9650001525879,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:14:05Z,27.3680000305176,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:18:05Z,87.302001953125,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:22:05Z,57.4420013427734,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:26:02Z,53.4690017700195,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-03T19:30:18Z,47.2109985351563,airrec06,./data/Air study_93 Henderson Road/L-Shape/06&07_Test_03 May/INNOVA_030523_2.mdb
2023-05-04T10:13:45Z,-0.266400009393692,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T10:17:50Z,-0.278899997472763,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T10:21:51Z,-0.291599988937378,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T10:25:51Z,-0.300999999046326,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T10:29:51Z,0.0731389969587326,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T10:33:51Z,734.630004882813,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T10:37:52Z,449.690002441406,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T10:42:07Z,702.330017089844,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T10:46:07Z,867.739990234375,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T10:50:07Z,1109.59997558594,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T10:54:08Z,1112.59997558594,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T10:58:08Z,1208.90002441406,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T11:02:08Z,1516.40002441406,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T11:06:08Z,1286,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T11:10:24Z,1332.09997558594,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T11:14:24Z,1575.09997558594,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
2023-05-04T11:18:24Z,1363.90002441406,airrec01,./data/Air study_93 Henderson Road/L-Shape/08_Test_04 May/INNOVA_040523.mdb
