datetime,vel,temperature,RH,equip_unit,s_r,loc,date_id
2023-06-08T20:50:08Z,0.23,30.1,75.8,VC-I,R,Room,080623
2023-06-08T20:51:08Z,0.21,30.1,75.8,VC-I,R,Room,080623
2023-06-08T20:52:08Z,0.28,30.1,75.8,VC-I,R,Room,080623
2023-06-08T20:53:08Z,0.23,30.1,75.6,VC-I,R,Room,080623
2023-06-08T20:54:08Z,0.22,30.1,75.6,VC-I,R,Room,080623
2023-06-08T20:55:08Z,0.22,30.1,75.6,VC-I,R,Room,080623
2023-06-08T20:56:08Z,0.23,30.1,75.5,VC-I,R,Room,080623
2023-06-08T20:57:08Z,0.24,30,75.5,VC-I,R,Room,080623
2023-06-08T20:58:08Z,0.25,29.9,75.6,VC-I,R,Room,080623
2023-06-08T20:59:08Z,0.22,29.9,75.7,VC-I,R,Room,080623
2023-06-08T21:00:08Z,0.25,29.9,75.7,VC-I,R,Room,080623
2023-06-08T21:01:08Z,0.25,29.9,75.8,VC-I,R,Room,080623
2023-06-08T21:02:08Z,0.22,29.9,75.7,VC-I,R,Room,080623
2023-06-08T21:03:08Z,0.25,29.9,75.7,VC-I,R,Room,080623
2023-06-08T21:04:08Z,0.34,30,75.6,VC-I,R,Room,080623
2023-06-08T21:05:08Z,0.28,29.9,75.7,VC-I,R,Room,080623
2023-06-08T21:06:08Z,0.24,29.9,75.9,VC-I,R,Room,080623
2023-06-08T21:07:08Z,0.28,29.9,76,VC-I,R,Room,080623
2023-06-08T21:08:08Z,0.28,29.8,76,VC-I,R,Room,080623
2023-06-08T21:09:08Z,0.29,29.8,76.2,VC-I,R,Room,080623
2023-06-08T21:10:08Z,0.27,29.8,76.3,VC-I,R,Room,080623
2023-06-08T21:11:08Z,0.26,29.9,76.2,VC-I,R,Room,080623
2023-06-08T21:12:08Z,0.26,29.9,76.2,VC-I,R,Room,080623
2023-06-08T21:13:08Z,0.28,30,76.2,VC-I,R,Room,080623
2023-06-08T21:14:08Z,0.28,30.1,76,VC-I,R,Room,080623
2023-06-08T21:15:08Z,0.28,30.1,75.9,VC-I,R,Room,080623
2023-06-08T21:16:08Z,0.23,30.1,75.8,VC-I,R,Room,080623
2023-06-08T21:17:08Z,0.25,30.1,75.9,VC-I,R,Room,080623
2023-06-08T21:18:08Z,0.23,30,76,VC-I,R,Room,080623
2023-06-08T21:19:08Z,0.23,30,76,VC-I,R,Room,080623
2023-06-08T21:20:08Z,0.24,29.9,76.2,VC-I,R,Room,080623
2023-06-08T21:21:08Z,0.25,29.9,76.4,VC-I,R,Room,080623
2023-06-08T21:22:08Z,0.23,29.9,76.4,VC-I,R,Room,080623
2023-06-08T21:23:08Z,0.29,29.9,76.4,VC-I,R,Room,080623
2023-06-08T21:24:08Z,0.31,29.8,76.9,VC-I,R,Room,080623
2023-06-08T21:25:08Z,0.28,29.7,77.1,VC-I,R,Room,080623
2023-06-08T21:26:08Z,0.22,29.8,77.1,VC-I,R,Room,080623
2023-06-08T21:27:08Z,0.23,29.8,77.1,VC-I,R,Room,080623
2023-06-08T21:28:08Z,0.26,29.8,77.2,VC-I,R,Room,080623
2023-06-08T21:29:08Z,0.23,29.8,77.1,VC-I,R,Room,080623
2023-06-08T21:30:08Z,0.32,29.8,77.1,VC-I,R,Room,080623
2023-06-08T21:31:08Z,0.28,29.7,77.4,VC-I,R,Room,080623
2023-06-08T21:32:08Z,0.24,29.7,77.4,VC-I,R,Room,080623
2023-06-08T21:33:08Z,0.25,29.7,77.3,VC-I,R,Room,080623
2023-06-08T21:34:08Z,0.24,29.8,77.3,VC-I,R,Room,080623
2023-06-08T21:35:08Z,0.28,29.9,77,VC-I,R,Room,080623
2023-06-08T21:36:08Z,0.29,29.9,76.6,VC-I,R,Room,080623
2023-06-08T21:37:08Z,0.27,29.8,76.6,VC-I,R,Room,080623
2023-06-08T21:38:08Z,0.22,29.8,77,VC-I,R,Room,080623
2023-06-08T21:39:08Z,0.24,29.8,77.1,VC-I,R,Room,080623
2023-06-08T21:40:08Z,0.3,29.8,77,VC-I,R,Room,080623
2023-06-08T21:41:08Z,0.28,29.8,77.1,VC-I,R,Room,080623
2023-06-08T21:42:08Z,0.34,29.7,77,VC-I,R,Room,080623
2023-06-08T21:43:08Z,0.26,29.7,77.3,VC-I,R,Room,080623
2023-06-08T21:44:08Z,0.29,29.7,77.1,VC-I,R,Room,080623
2023-06-08T21:45:08Z,0.28,29.7,77,VC-I,R,Room,080623
2023-06-08T21:46:08Z,0.25,29.7,77.2,VC-I,R,Room,080623
2023-06-08T21:47:08Z,0.25,29.7,77.1,VC-I,R,Room,080623
2023-06-08T21:48:08Z,0.25,29.7,77,VC-I,R,Room,080623
2023-06-08T21:49:08Z,0.23,29.7,76.9,VC-I,R,Room,080623
2023-06-08T21:50:08Z,0.26,29.7,76.8,VC-I,R,Room,080623
2023-06-08T21:51:08Z,0.2,29.8,76.8,VC-I,R,Room,080623
2023-06-08T21:52:08Z,0.33,29.8,76.7,VC-I,R,Room,080623
2023-06-08T11:24:47Z,0.18,30.1,74.8,VC-O,S,Room,080623
2023-06-08T11:25:47Z,0.11,30.1,74.6,VC-O,S,Room,080623
2023-06-08T11:26:47Z,0.09,30.1,74.6,VC-O,S,Room,080623
2023-06-08T11:27:47Z,0.11,30.1,74.7,VC-O,S,Room,080623
2023-06-08T11:28:47Z,0.1,30,74.8,VC-O,S,Room,080623
2023-06-08T11:29:47Z,0.11,30,74.9,VC-O,S,Room,080623
2023-06-08T11:30:47Z,0.07,30,74.9,VC-O,S,Room,080623
2023-06-08T11:31:47Z,0.09,30,74.9,VC-O,S,Room,080623
2023-06-08T11:32:47Z,0.1,30,74.9,VC-O,S,Room,080623
2023-06-08T11:33:47Z,0.08,30,74.8,VC-O,S,Room,080623
2023-06-08T11:34:47Z,0.12,30,74.8,VC-O,S,Room,080623
2023-06-08T11:35:47Z,0.11,30,74.7,VC-O,S,Room,080623
2023-06-08T11:36:47Z,0.1,30,74.7,VC-O,S,Room,080623
2023-06-08T11:37:47Z,0.11,30,74.6,VC-O,S,Room,080623
2023-06-08T11:38:47Z,0.09,30,74.6,VC-O,S,Room,080623
2023-06-08T11:39:47Z,0.11,30,74.6,VC-O,S,Room,080623
2023-06-08T11:40:47Z,0.1,30,74.7,VC-O,S,Room,080623
2023-06-08T11:41:47Z,0.11,30,74.8,VC-O,S,Room,080623
2023-06-08T11:42:47Z,0.11,30,74.8,VC-O,S,Room,080623
2023-06-08T11:43:47Z,0.09,30,74.8,VC-O,S,Room,080623
2023-06-08T11:44:47Z,0.11,30,74.9,VC-O,S,Room,080623
2023-06-08T11:45:47Z,0.1,30,74.9,VC-O,S,Room,080623
2023-06-08T11:46:47Z,0.11,30.1,74.9,VC-O,S,Room,080623
2023-06-08T11:47:47Z,0.11,30.1,75.2,VC-O,S,Room,080623
2023-06-08T11:48:47Z,0.09,30.1,75.4,VC-O,S,Room,080623
2023-06-08T11:49:47Z,0.09,30,75.7,VC-O,S,Room,080623
2023-06-08T11:50:47Z,0.11,30,76,VC-O,S,Room,080623
2023-06-08T11:51:47Z,0.16,30,76.3,VC-O,S,Room,080623
2023-06-08T11:52:47Z,0.25,30.1,77,VC-O,S,Room,080623
2023-06-08T11:53:47Z,0.21,30.1,77,VC-O,S,Room,080623
2023-06-08T11:54:47Z,0.14,30.2,76.5,VC-O,S,Room,080623
2023-06-08T11:55:47Z,0.18,30.1,76.4,VC-O,S,Room,080623
2023-06-08T11:56:47Z,0.11,30.1,76.5,VC-O,S,Room,080623
2023-06-08T11:57:47Z,0.14,30.1,76.6,VC-O,S,Room,080623
2023-06-08T11:58:47Z,0.11,30.1,76.6,VC-O,S,Room,080623
2023-06-08T11:59:47Z,0.12,30.1,76.7,VC-O,S,Room,080623
2023-06-08T12:00:47Z,0.1,30.1,76.8,VC-O,S,Room,080623
2023-06-08T12:01:47Z,0.1,30.1,76.7,VC-O,S,Room,080623
2023-06-08T12:02:47Z,0.12,30.1,76.7,VC-O,S,Room,080623
2023-06-08T12:03:47Z,0.11,30.1,76.6,VC-O,S,Room,080623
2023-06-08T12:04:47Z,0.1,30.1,76.6,VC-O,S,Room,080623
2023-06-08T12:05:47Z,0.12,30.1,76.6,VC-O,S,Room,080623
2023-06-08T12:06:47Z,0.16,30.1,76.6,VC-O,S,Room,080623
2023-06-08T12:07:47Z,0.1,30,76.6,VC-O,S,Room,080623
2023-06-08T12:08:47Z,0.1,30,76.7,VC-O,S,Room,080623
2023-06-08T12:09:47Z,0.09,30,76.7,VC-O,S,Room,080623
2023-06-08T12:10:47Z,0.11,30,76.7,VC-O,S,Room,080623
2023-06-08T12:11:47Z,0.1,30,76.7,VC-O,S,Room,080623
2023-06-08T12:12:47Z,0.09,30,76.7,VC-O,S,Room,080623
2023-06-08T12:13:47Z,0.08,30,76.7,VC-O,S,Room,080623
2023-06-08T12:14:47Z,0.09,30,76.7,VC-O,S,Room,080623
2023-06-08T12:15:47Z,0.09,30,76.6,VC-O,S,Room,080623
2023-06-08T12:16:47Z,0.08,30,76.6,VC-O,S,Room,080623
2023-06-08T12:17:47Z,0.1,30,76.5,VC-O,S,Room,080623
2023-06-08T12:18:47Z,0.09,30,76.2,VC-O,S,Room,080623
2023-06-08T12:19:47Z,0.13,30.1,76,VC-O,S,Room,080623
2023-06-08T12:20:47Z,0.09,30.1,75.4,VC-O,S,Room,080623
2023-06-08T12:21:47Z,0.11,30.1,75.1,VC-O,S,Room,080623
2023-06-08T12:22:47Z,0.09,30.1,74.8,VC-O,S,Room,080623
2023-06-08T12:23:47Z,0.1,30.1,74.6,VC-O,S,Room,080623
2023-06-08T12:24:47Z,0.13,30.1,74.5,VC-O,S,Room,080623
2023-06-08T12:25:47Z,0.1,30.1,74.3,VC-O,S,Room,080623
2023-06-08T12:26:47Z,0.1,30.1,74.3,VC-O,S,Room,080623
2023-06-08T12:27:47Z,0.11,30.1,74.3,VC-O,S,Room,080623
2023-06-08T12:28:47Z,0.11,30.1,74.3,VC-O,S,Room,080623
2023-06-08T12:29:47Z,0.08,30.1,74.3,VC-O,S,Room,080623
2023-06-08T12:30:47Z,0.11,30.1,74.4,VC-O,S,Room,080623
2023-06-08T12:31:47Z,0.11,30.1,74.6,VC-O,S,Room,080623
2023-06-08T12:32:47Z,0.12,30.1,74.8,VC-O,S,Room,080623
2023-06-08T12:33:47Z,0.15,30.1,74.9,VC-O,S,Room,080623
2023-06-08T12:34:47Z,0.12,30.1,75.3,VC-O,S,Room,080623
2023-06-08T12:35:47Z,0.12,30.1,75.6,VC-O,S,Room,080623
2023-06-08T12:36:47Z,0.08,30.1,75.9,VC-O,S,Room,080623
2023-06-08T12:37:47Z,0.1,30.1,76.2,VC-O,S,Room,080623
2023-06-08T12:38:47Z,0.08,30.1,76.3,VC-O,S,Room,080623
2023-06-08T12:39:47Z,0.11,30.1,76.1,VC-O,S,Room,080623
2023-06-08T12:40:47Z,0.11,30.1,76,VC-O,S,Room,080623
2023-06-08T12:41:47Z,0.1,30.1,75.9,VC-O,S,Room,080623
2023-06-08T12:42:47Z,0.1,30.1,75.8,VC-O,S,Room,080623
2023-06-08T12:43:47Z,0.1,30.1,75.6,VC-O,S,Room,080623
2023-06-08T12:44:47Z,0.1,30.1,75.3,VC-O,S,Room,080623
2023-06-08T12:45:47Z,0.15,30.1,75,VC-O,S,Room,080623
2023-06-08T12:46:47Z,0.09,30.1,74.6,VC-O,S,Room,080623
2023-06-08T12:47:47Z,0.11,30.1,74.4,VC-O,S,Room,080623
2023-06-08T12:48:47Z,0.11,30.1,74.1,VC-O,S,Room,080623
2023-06-08T12:49:47Z,0.08,30.1,74.1,VC-O,S,Room,080623
2023-06-08T12:50:47Z,0.09,30.1,74.1,VC-O,S,Room,080623
2023-06-08T12:51:47Z,0.13,30.1,74.1,VC-O,S,Room,080623
2023-06-08T12:52:47Z,0.09,30.1,74.2,VC-O,S,Room,080623
2023-06-08T12:53:47Z,0.09,30.1,74.3,VC-O,S,Room,080623
2023-06-08T12:54:47Z,0.09,30.1,74.4,VC-O,S,Room,080623
2023-06-08T12:55:47Z,0.1,30.1,74.5,VC-O,S,Room,080623
2023-06-08T12:56:47Z,0.11,30.1,74.6,VC-O,S,Room,080623
2023-06-08T12:57:47Z,0.1,30.1,74.7,VC-O,S,Room,080623
2023-06-08T12:58:47Z,0.11,30.1,74.7,VC-O,S,Room,080623
2023-06-08T12:59:47Z,0.09,30.1,74.8,VC-O,S,Room,080623
2023-06-08T13:00:47Z,0.11,30.1,74.7,VC-O,S,Room,080623
2023-06-08T13:01:47Z,0.09,30.1,74.6,VC-O,S,Room,080623
2023-06-08T13:02:47Z,0.1,30.1,74.4,VC-O,S,Room,080623
2023-06-08T13:03:47Z,0.1,30.1,74.2,VC-O,S,Room,080623
2023-06-08T13:04:47Z,0.12,30.1,74,VC-O,S,Room,080623
2023-06-08T13:05:47Z,0.12,30.1,73.7,VC-O,S,Room,080623
2023-06-08T13:06:47Z,0.1,30.1,73.7,VC-O,S,Room,080623
2023-06-08T13:07:47Z,0.14,30.1,73.7,VC-O,S,Room,080623
2023-06-08T13:08:47Z,0.11,30.1,73.7,VC-O,S,Room,080623
2023-06-08T13:09:47Z,0.09,30.1,73.7,VC-O,S,Room,080623
2023-06-08T13:10:47Z,0.1,30.1,73.7,VC-O,S,Room,080623
2023-06-08T13:11:47Z,0.12,30.1,73.7,VC-O,S,Room,080623
2023-06-08T13:12:47Z,0.1,30.1,73.7,VC-O,S,Room,080623
2023-06-08T13:13:47Z,0.12,30.1,73.7,VC-O,S,Room,080623
2023-06-08T13:14:47Z,0.08,30.1,73.8,VC-O,S,Room,080623
2023-06-08T13:15:47Z,0.12,30.2,73.8,VC-O,S,Room,080623
2023-06-08T13:16:47Z,0.08,30.2,73.7,VC-O,S,Room,080623
2023-06-08T13:17:47Z,0.13,30.2,73.7,VC-O,S,Room,080623
2023-06-08T13:18:47Z,0.08,30.2,73.9,VC-O,S,Room,080623
2023-06-08T13:19:47Z,0.11,30.2,74.1,VC-O,S,Room,080623
2023-06-08T13:20:47Z,0.13,30.2,74.3,VC-O,S,Room,080623
2023-06-08T13:21:47Z,0.11,30.1,74.4,VC-O,S,Room,080623
2023-06-08T13:22:47Z,0.1,30.1,74.5,VC-O,S,Room,080623
2023-06-08T13:23:47Z,0.09,30.1,74.6,VC-O,S,Room,080623
2023-06-08T13:24:47Z,0.08,30.1,74.7,VC-O,S,Room,080623
2023-06-08T13:25:47Z,0.11,30.1,74.7,VC-O,S,Room,080623
2023-06-08T13:26:47Z,0.12,30.1,74.9,VC-O,S,Room,080623
2023-06-08T13:27:47Z,0.1,30.1,75,VC-O,S,Room,080623
2023-06-08T13:28:47Z,0.1,30.1,75.1,VC-O,S,Room,080623
2023-06-08T13:29:47Z,0.1,30.1,75.3,VC-O,S,Room,080623
2023-06-08T13:30:47Z,0.08,30.1,75.4,VC-O,S,Room,080623
2023-06-08T13:31:47Z,0.13,30.1,75.5,VC-O,S,Room,080623
2023-06-08T13:32:47Z,0.09,30.1,75.5,VC-O,S,Room,080623
2023-06-08T13:33:47Z,0.11,30.1,75.5,VC-O,S,Room,080623
2023-06-08T13:34:47Z,0.11,30.1,75.2,VC-O,S,Room,080623
2023-06-08T13:35:47Z,0.08,30.1,75.2,VC-O,S,Room,080623
2023-06-08T13:36:47Z,0.08,30.1,75.1,VC-O,S,Room,080623
2023-06-08T13:37:47Z,0.11,30.1,75,VC-O,S,Room,080623
2023-06-08T13:38:47Z,0.12,30.1,74.9,VC-O,S,Room,080623
2023-06-08T13:39:47Z,0.12,30.1,75,VC-O,S,Room,080623
2023-06-08T13:40:47Z,0.09,30.1,75.1,VC-O,S,Room,080623
2023-06-08T13:41:47Z,0.1,30.1,75.1,VC-O,S,Room,080623
2023-06-08T13:42:47Z,0.14,30.1,75.2,VC-O,S,Room,080623
2023-06-08T13:43:47Z,0.1,30.1,75.2,VC-O,S,Room,080623
2023-06-08T13:44:47Z,0.11,30.1,75.2,VC-O,S,Room,080623
2023-06-08T13:45:47Z,0.11,30.1,75.2,VC-O,S,Room,080623
2023-06-08T13:46:47Z,0.09,30.1,75.3,VC-O,S,Room,080623
2023-06-08T13:47:47Z,0.11,30.1,75.2,VC-O,S,Room,080623
2023-06-08T13:48:47Z,0.11,30.1,75,VC-O,S,Room,080623
2023-06-08T13:49:47Z,0.11,30.1,74.8,VC-O,S,Room,080623
2023-06-08T13:50:47Z,0.17,30.1,74.5,VC-O,S,Room,080623
2023-06-08T13:51:47Z,0.1,30.1,74.3,VC-O,S,Room,080623
2023-06-08T13:52:47Z,0.11,30.1,73.9,VC-O,S,Room,080623
2023-06-08T13:53:47Z,0.09,30.1,73.7,VC-O,S,Room,080623
2023-06-08T13:54:47Z,0.12,30.1,73.7,VC-O,S,Room,080623
2023-06-08T13:55:47Z,0.1,30.1,73.6,VC-O,S,Room,080623
2023-06-08T13:56:47Z,0.11,30.1,73.4,VC-O,S,Room,080623
2023-06-08T13:57:47Z,0.1,30.1,73.5,VC-O,S,Room,080623
2023-06-08T13:58:47Z,0.11,30.1,73.4,VC-O,S,Room,080623
2023-06-08T13:59:47Z,0.09,30.1,73.4,VC-O,S,Room,080623
2023-06-08T14:00:47Z,0.1,30.1,73.4,VC-O,S,Room,080623
2023-06-08T14:01:47Z,0.09,30.1,73.4,VC-O,S,Room,080623
2023-06-08T14:02:47Z,0.08,30.1,73.4,VC-O,S,Room,080623
2023-06-08T14:03:47Z,0.1,30.2,73.5,VC-O,S,Room,080623
2023-06-08T14:04:47Z,0.09,30.2,73.5,VC-O,S,Room,080623
2023-06-08T14:05:47Z,0.11,30.2,73.5,VC-O,S,Room,080623
2023-06-08T14:06:47Z,0.1,30.2,73.5,VC-O,S,Room,080623
2023-06-08T14:07:47Z,0.12,30.2,73.5,VC-O,S,Room,080623
2023-06-08T14:08:47Z,0.09,30.2,73.5,VC-O,S,Room,080623
2023-06-08T14:09:47Z,0.12,30.2,73.6,VC-O,S,Room,080623
2023-06-08T14:10:47Z,0.12,30.2,73.7,VC-O,S,Room,080623
2023-06-08T14:11:47Z,0.1,30.2,73.7,VC-O,S,Room,080623
2023-06-08T14:12:47Z,0.08,30.2,73.9,VC-O,S,Room,080623
2023-06-08T14:13:47Z,0.11,30.2,74,VC-O,S,Room,080623
2023-06-08T14:14:47Z,0.07,30.2,74.1,VC-O,S,Room,080623
2023-06-08T14:15:47Z,0.12,30.2,74.2,VC-O,S,Room,080623
2023-06-08T14:16:47Z,0.17,30.2,74.4,VC-O,S,Room,080623
2023-06-08T14:17:47Z,0.13,30.2,74.7,VC-O,S,Room,080623
2023-06-08T14:18:47Z,0.12,30.2,74.8,VC-O,S,Room,080623
2023-06-08T14:19:47Z,0.11,30.2,74.8,VC-O,S,Room,080623
2023-06-08T14:20:47Z,0.08,30.2,74.9,VC-O,S,Room,080623
2023-06-08T14:21:47Z,0.09,30.2,74.9,VC-O,S,Room,080623
2023-06-08T14:22:47Z,0.12,30.2,74.9,VC-O,S,Room,080623
2023-06-08T14:23:47Z,0.12,30.2,74.9,VC-O,S,Room,080623
2023-06-08T14:24:47Z,0.1,30.2,75,VC-O,S,Room,080623
2023-06-08T14:25:47Z,0.11,30.2,75,VC-O,S,Room,080623
2023-06-08T14:26:47Z,0.1,30.2,75,VC-O,S,Room,080623
2023-06-08T14:27:47Z,0.1,30.2,74.9,VC-O,S,Room,080623
2023-06-08T14:28:47Z,0.1,30.2,74.8,VC-O,S,Room,080623
2023-06-08T14:29:47Z,0.09,30.2,74.8,VC-O,S,Room,080623
2023-06-08T14:30:47Z,0.09,30.2,74.7,VC-O,S,Room,080623
2023-06-08T14:31:47Z,0.11,30.2,74.7,VC-O,S,Room,080623
2023-06-08T14:32:47Z,0.13,30.2,74.7,VC-O,S,Room,080623
2023-06-08T14:33:47Z,0.09,30.2,74.6,VC-O,S,Room,080623
2023-06-08T14:34:47Z,0.12,30.2,74.5,VC-O,S,Room,080623
2023-06-08T14:35:47Z,0.09,30.2,74.4,VC-O,S,Room,080623
2023-06-08T14:36:47Z,0.12,30.2,74.4,VC-O,S,Room,080623
2023-06-08T14:37:47Z,0.13,30.2,74.3,VC-O,S,Room,080623
2023-06-08T14:38:47Z,0.1,30.2,74.3,VC-O,S,Room,080623
2023-06-08T14:39:47Z,0.09,30.2,74.2,VC-O,S,Room,080623
2023-06-08T14:40:47Z,0.09,30.2,74.1,VC-O,S,Room,080623
2023-06-08T14:41:47Z,0.1,30.2,74,VC-O,S,Room,080623
2023-06-08T14:42:47Z,0.11,30.2,74,VC-O,S,Room,080623
2023-06-08T14:43:47Z,0.13,30.2,73.9,VC-O,S,Room,080623
2023-06-08T14:44:47Z,0.1,30.2,73.9,VC-O,S,Room,080623
2023-06-08T14:45:47Z,0.11,30.3,73.9,VC-O,S,Room,080623
2023-06-08T14:46:47Z,0.08,30.3,73.8,VC-O,S,Room,080623
2023-06-08T14:47:47Z,0.11,30.3,73.7,VC-O,S,Room,080623
2023-06-08T14:48:47Z,0.1,30.3,73.7,VC-O,S,Room,080623
2023-06-08T14:49:47Z,0.09,30.3,73.6,VC-O,S,Room,080623
2023-06-08T14:50:47Z,0.11,30.3,73.6,VC-O,S,Room,080623
2023-06-08T14:51:47Z,0.11,30.3,73.7,VC-O,S,Room,080623
2023-06-08T14:52:47Z,0.1,30.3,73.6,VC-O,S,Room,080623
2023-06-08T14:53:47Z,0.1,30.3,73.6,VC-O,S,Room,080623
2023-06-08T14:54:47Z,0.12,30.3,73.7,VC-O,S,Room,080623
2023-06-08T14:55:47Z,0.1,30.2,73.8,VC-O,S,Room,080623
2023-06-08T14:56:47Z,0.12,30.3,73.6,VC-O,S,Room,080623
2023-06-08T14:57:47Z,0.09,30.3,73.5,VC-O,S,Room,080623
2023-06-08T14:58:47Z,0.11,30.3,73.4,VC-O,S,Room,080623
2023-06-08T14:59:47Z,0.1,30.3,73.4,VC-O,S,Room,080623
2023-06-08T15:00:47Z,0.09,30.2,73.4,VC-O,S,Room,080623
2023-06-08T15:01:47Z,0.09,30.2,73.4,VC-O,S,Room,080623
2023-06-08T15:02:47Z,0.11,30.3,73.4,VC-O,S,Room,080623
2023-06-08T15:03:47Z,0.09,30.3,73.4,VC-O,S,Room,080623
2023-06-08T15:04:47Z,0.09,30.3,73.4,VC-O,S,Room,080623
2023-06-08T15:05:47Z,0.11,30.3,73.3,VC-O,S,Room,080623
2023-06-08T15:06:47Z,0.12,30.3,73.2,VC-O,S,Room,080623
2023-06-08T15:07:47Z,0.1,30.3,73.2,VC-O,S,Room,080623
2023-06-08T15:08:47Z,0.11,30.3,73.2,VC-O,S,Room,080623
2023-06-08T15:09:47Z,0.09,30.3,73.2,VC-O,S,Room,080623
2023-06-08T15:10:47Z,0.11,30.3,73.2,VC-O,S,Room,080623
2023-06-08T15:11:47Z,0.11,30.3,73.2,VC-O,S,Room,080623
2023-06-08T15:12:47Z,0.11,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:13:47Z,0.07,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:14:47Z,0.14,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:15:47Z,0.13,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:16:47Z,0.1,30.3,73.2,VC-O,S,Room,080623
2023-06-08T15:17:47Z,0.1,30.3,73.2,VC-O,S,Room,080623
2023-06-08T15:18:47Z,0.13,30.3,73.2,VC-O,S,Room,080623
2023-06-08T15:19:47Z,0.09,30.3,73.2,VC-O,S,Room,080623
2023-06-08T15:20:47Z,0.07,30.3,73.2,VC-O,S,Room,080623
2023-06-08T15:21:47Z,0.09,30.3,73.2,VC-O,S,Room,080623
2023-06-08T15:22:47Z,0.12,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:23:47Z,0.1,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:24:47Z,0.08,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:25:47Z,0.13,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:26:47Z,0.11,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:27:47Z,0.09,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:28:47Z,0.09,30.3,73,VC-O,S,Room,080623
2023-06-08T15:29:47Z,0.09,30.3,72.9,VC-O,S,Room,080623
2023-06-08T15:30:47Z,0.14,30.3,72.9,VC-O,S,Room,080623
2023-06-08T15:31:47Z,0.1,30.3,72.9,VC-O,S,Room,080623
2023-06-08T15:32:47Z,0.07,30.3,72.9,VC-O,S,Room,080623
2023-06-08T15:33:47Z,0.11,30.3,73,VC-O,S,Room,080623
2023-06-08T15:34:47Z,0.07,30.3,73,VC-O,S,Room,080623
2023-06-08T15:35:47Z,0.08,30.3,73,VC-O,S,Room,080623
2023-06-08T15:36:47Z,0.09,30.3,73,VC-O,S,Room,080623
2023-06-08T15:37:47Z,0.13,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:38:47Z,0.1,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:39:47Z,0.08,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:40:47Z,0.11,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:41:47Z,0.12,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:42:47Z,0.11,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:43:47Z,0.07,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:44:47Z,0.08,30.3,73.2,VC-O,S,Room,080623
2023-06-08T15:45:47Z,0.08,30.3,73.2,VC-O,S,Room,080623
2023-06-08T15:46:47Z,0.09,30.3,73.3,VC-O,S,Room,080623
2023-06-08T15:47:47Z,0.1,30.3,73.3,VC-O,S,Room,080623
2023-06-08T15:48:47Z,0.08,30.2,73.4,VC-O,S,Room,080623
2023-06-08T15:49:47Z,0.1,30.2,73.4,VC-O,S,Room,080623
2023-06-08T15:50:47Z,0.11,30.2,73.4,VC-O,S,Room,080623
2023-06-08T15:51:47Z,0.11,30.3,73.4,VC-O,S,Room,080623
2023-06-08T15:52:47Z,0.11,30.3,73.2,VC-O,S,Room,080623
2023-06-08T15:53:47Z,0.09,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:54:47Z,0.1,30.3,73,VC-O,S,Room,080623
2023-06-08T15:55:47Z,0.1,30.3,73,VC-O,S,Room,080623
2023-06-08T15:56:47Z,0.09,30.3,73,VC-O,S,Room,080623
2023-06-08T15:57:47Z,0.08,30.3,73.1,VC-O,S,Room,080623
2023-06-08T15:58:47Z,0.08,30.3,73.3,VC-O,S,Room,080623
2023-06-08T15:59:47Z,0.11,30.3,73.4,VC-O,S,Room,080623
2023-06-08T16:00:47Z,0.1,30.4,73.5,VC-O,S,Room,080623
2023-06-08T16:01:47Z,0.11,30.4,73.6,VC-O,S,Room,080623
2023-06-08T16:02:47Z,0.13,30.4,73.8,VC-O,S,Room,080623
2023-06-08T16:03:47Z,0.11,30.3,73.9,VC-O,S,Room,080623
2023-06-08T16:04:47Z,0.11,30.3,74,VC-O,S,Room,080623
2023-06-08T16:05:47Z,0.1,30.4,74,VC-O,S,Room,080623
2023-06-08T16:06:47Z,0.14,30.4,74,VC-O,S,Room,080623
2023-06-08T16:07:47Z,0.08,30.4,74,VC-O,S,Room,080623
2023-06-08T16:08:47Z,0.1,30.4,73.9,VC-O,S,Room,080623
2023-06-08T16:09:47Z,0.11,30.4,73.9,VC-O,S,Room,080623
2023-06-08T16:10:47Z,0.1,30.4,73.9,VC-O,S,Room,080623
2023-06-08T16:11:47Z,0.09,30.4,73.9,VC-O,S,Room,080623
2023-06-08T16:12:47Z,0.11,30.3,73.9,VC-O,S,Room,080623
2023-06-08T16:13:47Z,0.09,30.3,73.9,VC-O,S,Room,080623
