datetime,wind_sensor_unit,vel_mag_WIMDA_19,vel_mag_WIMWV_3,temp_WIMDA_5,rh_WIMDA_9,vel_angle_WIMDA_13,vel_angle_WIMWV_1
2023-04-21T14:15:00Z,7,0.477777777777778,0.4629996,24.6333333333333,66.9444444444445,1.81136780225435,14.9990635283768
2023-04-21T14:16:00Z,7,0.45,0.4262536,24.6875,67.1,11.1917474723515,17.2504355480984
2023-04-21T14:17:00Z,7,0.366666666666667,0.382974977777778,24.6555555555556,66.7888888888889,6.56654337224225,21.2295815470492
2023-04-21T14:18:00Z,7,0.3,0.274370133333333,24.6,66.35,23.4768377093614,26.5951986426028
2023-04-21T14:19:00Z,7,0.322222222222222,0.371542888888889,24.5777777777778,66.3444444444444,1.66511820041941,18.3784872559951
2023-04-21T14:20:00Z,7,0.425,0.477698,24.2625,65.3875,168.504862776861,167.25310902492
2023-04-21T14:21:00Z,7,0.3,0.248647933333333,24.1555555555556,65.0777777777778,156.581295954855,192.34825797162
2023-04-21T14:22:00Z,7,0.388888888888889,0.4115552,24.2888888888889,65.4777777777778,354.341697656224,3.91427514980401
2023-04-21T14:23:00Z,7,0.725,0.95686584,23.9875,64.625,221.863264441668,243.495790345742
2023-04-21T14:24:00Z,7,0.58,0.4887218,23.6,63.76,175.795124438318,212.558314801517
2023-04-21T14:25:00Z,7,0.255555555555556,0.2425236,23.6111111111111,63.6777777777778,240.802362840951,290.671031185559
2023-04-21T14:26:00Z,7,0.275,0.330714,23.5375,63.575,335.491611584621,26.5477576969559
2023-04-21T14:27:00Z,7,0.288888888888889,0.274370133333333,23.6444444444445,64.1333333333333,163.736548008023,157.823858425634
2023-04-21T14:28:00Z,7,0.2875,0.28937475,23.8625,64.8125,2.96120325344035,15.0485591090001
2023-04-21T14:29:00Z,7,0.344444444444445,0.3086664,23.6111111111111,63.9777777777778,199.73770157671,211.284832936805
2023-04-21T14:30:00Z,7,0.6,0.6540788,23.75,64.3125,3.24354558784222,14.9452091441808
2023-04-21T14:31:00Z,7,0.466666666666667,0.485863777777778,23.8888888888889,64.7222222222222,349.596637789462,4.90814148498669
2023-04-21T14:32:00Z,7,0.366666666666667,0.40512465,24.0333333333333,65,354.232311584957,8.85963997802594
2023-04-21T14:33:00Z,7,0.525,0.514444,23.9125,64.6,154.118499533379,161.98925792162
2023-04-21T14:34:00Z,7,0.711111111111111,0.7073605,23.3,62.7666666666667,168.652312779379,174.015913293521
2023-04-21T14:35:00Z,7,0.8,0.64819944,23.2,62.7,189.395186041526,192.499780467748
2023-04-21T14:36:00Z,7,1,1.11462866666667,22.9666666666667,62.2222222222222,178.707706685369,180.792824790645
2023-04-21T14:37:00Z,7,0.55,0.505869933333333,23.05,62.5125,187.366019768731,198.481151407876
2023-04-21T14:38:00Z,7,0.52,0.59675504,23.14,62.9,179.391258484193,192.643055107832
2023-04-21T14:39:00Z,7,0.644444444444445,0.67906608,23.2,63.2777777777778,180.460839208125,174.532320465282
2023-04-21T14:40:00Z,7,0.275,0.26751088,23.3875,63.575,329.098601999387,4.92148085972485
2023-04-21T14:41:00Z,7,0.3,0.39097744,23.5777777777778,63.9111111111111,359.997180906018,14.4930038512925
2023-04-21T14:42:00Z,7,0.255555555555556,0.220476,23.7444444444445,64.1222222222222,108.768577291745,110.160832669803
2023-04-21T14:43:00Z,7,0.575,0.6687772,23.55,63.5625,172.023441357066,146.55319974332
2023-04-21T14:44:00Z,7,0.411111111111111,0.4483012,23.7222222222222,64.0666666666667,157.745581700856,129.857896431096
2023-04-21T14:45:00Z,7,0.675,0.917425133333333,23.4875,63.4,140.014709709824,139.093248399085
2023-04-21T14:46:00Z,7,0.811111111111111,0.89513256,23.4888888888889,63.6222222222222,167.135682644965,170.798571477884
2023-04-21T14:47:00Z,7,0.625,0.7202216,23.575,63.95,163.882395411318,126.233989772289
