datetime,equip_unit,vel,temp,rh
2023-05-15T14:55:00Z,O,0.14,30.9,71.8
2023-05-15T14:56:00Z,O,0.19,30.9,71.8
2023-05-15T14:57:00Z,O,0.13,30.9,71.7
2023-05-15T14:58:00Z,O,0.16,30.9,71.6
2023-05-15T14:59:00Z,O,0.18,30.9,71.5
2023-05-15T15:00:00Z,O,0.15,30.9,71.5
2023-05-15T15:01:00Z,O,0.14,30.9,71.4
2023-05-15T15:02:00Z,O,0.13,30.9,71.4
2023-05-15T15:03:00Z,O,0.18,30.9,71.3
2023-05-15T15:04:00Z,O,0.16,30.9,71.2
2023-05-15T15:05:00Z,O,0.15,30.9,71.1
2023-05-15T15:06:00Z,O,0.15,30.9,71.1
2023-05-15T15:07:00Z,O,0.15,30.9,71
2023-05-15T15:08:00Z,O,0.13,30.9,71
2023-05-15T15:09:00Z,O,0.18,30.9,70.9
2023-05-15T15:10:00Z,O,0.17,30.9,70.8
2023-05-15T15:11:00Z,O,0.13,30.9,70.8
2023-05-15T15:12:00Z,O,0.13,30.9,70.8
2023-05-15T15:13:00Z,O,0.17,30.9,70.8
2023-05-15T15:14:00Z,O,0.14,30.9,70.8
2023-05-15T15:15:00Z,O,0.17,30.9,70.9
2023-05-15T15:16:00Z,O,0.15,30.9,70.9
2023-05-15T15:17:00Z,O,0.15,30.9,70.9
2023-05-15T15:18:00Z,O,0.14,30.9,71
2023-05-15T15:19:00Z,O,0.11,30.9,71.1
2023-05-15T15:20:00Z,O,0.13,30.9,71.2
2023-05-15T15:21:00Z,O,0.14,30.9,71.3
2023-05-15T15:22:00Z,O,0.23,30.9,71.4
2023-05-15T15:23:00Z,O,0.14,30.9,71.5
2023-05-15T15:24:00Z,O,0.15,30.9,71.6
2023-05-15T15:25:00Z,O,0.14,30.9,71.6
2023-05-15T15:26:00Z,O,0.14,30.9,71.6
2023-05-15T15:27:00Z,O,0.14,30.9,71.6
2023-05-15T15:28:00Z,O,0.12,30.9,71.7
2023-05-15T15:29:00Z,O,0.24,30.9,71.6
2023-05-15T15:30:00Z,O,0.19,30.9,71.6
2023-05-15T15:31:00Z,O,0.17,30.9,71.6
2023-05-15T15:32:00Z,O,0.13,30.9,71.6
2023-05-15T15:33:00Z,O,0.17,30.9,71.6
2023-05-15T15:34:00Z,O,0.16,30.9,71.6
2023-05-15T15:35:00Z,O,0.17,30.9,71.6
2023-05-15T15:36:00Z,O,0.16,30.9,71.7
2023-05-15T15:37:00Z,O,0.15,30.9,71.7
2023-05-15T15:38:00Z,O,0.16,30.9,71.7
2023-05-15T15:39:00Z,O,0.15,30.9,71.8
2023-05-15T15:40:00Z,O,0.17,30.9,71.8
2023-05-15T15:41:00Z,O,0.2,30.9,71.8
2023-05-15T15:42:00Z,O,0.18,30.9,71.9
2023-05-15T15:43:00Z,O,0.15,30.9,71.9
2023-05-15T15:44:00Z,O,0.15,30.9,71.9
2023-05-15T15:45:00Z,O,0.16,30.9,71.9
2023-05-15T15:46:00Z,O,0.15,30.9,71.9
2023-05-15T15:47:00Z,O,0.16,30.9,71.8
2023-05-15T15:48:00Z,O,0.15,30.9,71.8
2023-05-15T15:49:00Z,O,0.14,30.9,71.8
2023-05-15T15:50:00Z,O,0.17,30.9,71.7
2023-05-15T15:51:00Z,O,0.14,30.9,71.7
2023-05-15T15:52:00Z,O,0.15,30.9,71.6
2023-05-15T15:53:00Z,O,0.18,30.9,71.4
2023-05-15T15:54:00Z,O,0.2,30.9,71.4
2023-05-15T15:55:00Z,O,0.19,30.9,71.4
2023-05-15T15:56:00Z,O,0.15,30.9,71.3
2023-05-15T15:57:00Z,O,0.16,30.9,71.3
2023-05-15T15:58:00Z,O,0.14,30.9,71.3
2023-05-15T15:59:00Z,O,0.16,30.9,71.3
2023-05-15T16:00:00Z,O,0.14,30.9,71.3
2023-05-15T16:01:00Z,O,0.19,30.9,71.3
2023-05-15T16:02:00Z,O,0.16,30.8,71.3
2023-05-15T16:03:00Z,O,0.17,30.8,71.4
2023-05-15T16:04:00Z,O,0.14,30.8,71.5
2023-05-15T16:05:00Z,O,0.15,30.8,71.5
2023-05-15T16:06:00Z,O,0.15,30.8,71.6
2023-05-15T16:07:00Z,O,0.16,30.8,71.6
2023-05-15T16:08:00Z,O,0.15,30.8,71.7
2023-05-15T16:09:00Z,O,0.14,30.8,71.8
2023-05-15T16:10:00Z,O,0.16,30.8,71.9
2023-05-15T16:11:00Z,O,0.14,30.8,72
2023-05-15T16:12:00Z,O,0.15,30.8,72
2023-05-15T16:13:00Z,O,0.11,30.8,71.9
2023-05-15T16:14:00Z,O,0.13,30.8,71.9
2023-05-15T16:15:00Z,O,0.18,30.8,72
2023-05-15T16:16:00Z,O,0.18,30.8,72.1
2023-05-15T16:17:00Z,O,0.13,30.8,72.2
2023-05-15T16:18:00Z,O,0.18,30.8,72.2
2023-05-15T16:19:00Z,O,0.14,30.8,72.3
2023-05-15T16:20:00Z,O,0.19,30.8,72.3
2023-05-15T16:21:00Z,O,0.13,30.8,72.3
2023-05-15T16:22:00Z,O,0.17,30.7,72.4
2023-05-15T16:23:00Z,O,0.13,30.7,72.6
2023-05-15T16:24:00Z,O,0.16,30.7,72.7
2023-05-15T16:25:00Z,O,0.19,30.7,72.8
2023-05-15T16:26:00Z,O,0.19,30.7,72.8
2023-05-15T16:27:00Z,O,0.15,30.7,72.8
2023-05-15T16:28:00Z,O,0.18,30.7,72.8
2023-05-15T16:29:00Z,O,0.17,30.7,72.9
2023-05-15T16:30:00Z,O,0.12,30.7,73
2023-05-15T16:31:00Z,O,0.13,30.7,73
2023-05-15T16:32:00Z,O,0.11,30.7,73
2023-05-15T16:33:00Z,O,0.13,30.7,72.9
2023-05-15T16:34:00Z,O,0.11,30.8,72.8
2023-05-15T16:35:00Z,O,0.14,30.8,72.9
2023-05-15T16:36:00Z,O,0.15,30.8,72.9
2023-05-15T16:37:00Z,O,0.16,30.7,73
2023-05-15T16:38:00Z,O,0.16,30.7,73
2023-05-15T16:39:00Z,O,0.16,30.7,73.1
2023-05-15T16:40:00Z,O,0.14,30.7,73.2
2023-05-15T16:41:00Z,O,0.2,30.7,73.2
2023-05-15T16:42:00Z,O,0.18,30.7,73.3
2023-05-15T16:43:00Z,O,0.18,30.7,73.3
2023-05-15T16:44:00Z,O,0.15,30.7,73.3
2023-05-15T16:45:00Z,O,0.14,30.7,73.3
2023-05-15T16:46:00Z,O,0.19,30.7,73.3
2023-05-15T16:47:00Z,O,0.15,30.7,73.3
2023-05-15T16:48:00Z,O,0.14,30.7,73.4
2023-05-15T16:49:00Z,O,0.12,30.7,73.4
2023-05-15T16:50:00Z,O,0.17,30.7,73.5
2023-05-15T16:51:00Z,O,0.15,30.7,73.5
2023-05-15T16:52:00Z,O,0.14,30.7,73.5
2023-05-15T16:53:00Z,O,0.15,30.8,73.4
2023-05-15T16:54:00Z,O,0.16,30.8,73.3
2023-05-15T16:55:00Z,O,0.13,30.8,73.2
2023-05-15T16:56:00Z,O,0.14,30.8,73.1
2023-05-15T16:57:00Z,O,0.16,30.8,73
2023-05-15T16:58:00Z,O,0.16,30.8,73
2023-05-15T16:59:00Z,O,0.15,30.8,72.9
2023-05-15T17:00:00Z,O,0.12,30.8,72.8
2023-05-15T17:01:00Z,O,0.11,30.8,72.9
2023-05-15T17:02:00Z,O,0.17,30.8,72.9
2023-05-15T17:03:00Z,O,0.13,30.8,72.8
2023-05-15T17:04:00Z,O,0.18,30.8,72.7
2023-05-15T17:05:00Z,O,0.18,30.8,72.4
2023-05-15T17:06:00Z,O,0.13,30.8,72.3
2023-05-15T17:07:00Z,O,0.11,30.8,72.2
2023-05-15T17:08:00Z,O,0.17,30.8,72.2
2023-05-15T17:09:00Z,O,0.16,30.8,72.1
2023-05-15T17:10:00Z,O,0.16,30.8,71.9
2023-05-15T17:11:00Z,O,0.18,30.8,71.8
2023-05-15T17:12:00Z,O,0.17,30.8,71.6
2023-05-15T17:13:00Z,O,0.27,30.8,71.5
2023-05-15T17:14:00Z,O,0.18,30.7,71.6
2023-05-15T17:15:00Z,O,0.19,30.6,71.8
2023-05-15T17:16:00Z,O,0.22,30.6,72
2023-05-15T17:17:00Z,O,0.22,30.5,72
2023-05-15T17:18:00Z,O,0.17,30.5,72.2
2023-05-15T17:19:00Z,O,0.22,30.4,72.4
2023-05-15T17:20:00Z,O,0.23,30.4,72.5
2023-05-15T17:21:00Z,O,0.23,30.4,72.5
2023-05-15T17:22:00Z,O,0.22,30.3,72.5
2023-05-15T17:23:00Z,O,0.22,30.3,72.4
2023-05-15T17:24:00Z,O,0.22,30.3,72.3
2023-05-15T17:25:00Z,O,0.18,30.4,72.2
2023-05-15T17:26:00Z,O,0.21,30.4,72
2023-05-15T17:27:00Z,O,0.15,30.4,71.8
2023-05-15T17:28:00Z,O,0.22,30.5,71.6
2023-05-15T17:29:00Z,O,0.2,30.4,71.5
2023-05-15T17:30:00Z,O,0.15,30.5,71.4
2023-05-15T17:31:00Z,O,0.2,30.5,71.2
2023-05-15T17:32:00Z,O,0.22,30.5,71
2023-05-15T17:33:00Z,O,0.2,30.5,70.9
2023-05-15T17:34:00Z,O,0.19,30.5,70.9
2023-05-15T17:35:00Z,O,0.16,30.5,70.8
2023-05-15T17:36:00Z,O,0.15,30.5,70.7
2023-05-15T17:37:00Z,O,0.13,30.5,70.7
2023-05-15T17:38:00Z,O,0.16,30.5,70.5
2023-05-15T17:39:00Z,O,0.14,30.5,70.4
2023-05-15T17:40:00Z,O,0.25,30.6,70.4
2023-05-15T17:41:00Z,O,0.17,30.5,70.4
2023-05-15T17:42:00Z,O,0.21,30.6,70.4
2023-05-15T17:43:00Z,O,0.15,30.6,70.3
2023-05-15T17:44:00Z,O,0.14,30.6,70.3
2023-05-15T17:45:00Z,O,0.15,30.6,70.3
2023-05-15T17:46:00Z,O,0.18,30.6,70.3
2023-05-15T17:47:00Z,O,0.15,30.6,70.2
2023-05-15T17:48:00Z,O,0.14,30.6,70.3
2023-05-15T17:49:00Z,O,0.13,30.6,70.3
2023-05-15T17:50:00Z,O,0.17,30.6,70.4
2023-05-15T17:51:00Z,O,0.13,30.6,70.4
2023-05-15T17:52:00Z,O,0.22,30.6,70.5
2023-05-15T17:53:00Z,O,0.21,30.7,70.4
2023-05-15T17:54:00Z,O,0.16,30.7,70.4
2023-05-15T17:55:00Z,O,0.22,30.7,70.4
2023-05-15T17:56:00Z,O,0.19,30.7,70.4
2023-05-15T17:57:00Z,O,0.17,30.7,70.4
2023-05-15T17:58:00Z,O,0.15,30.7,70.4
2023-05-15T17:59:00Z,O,0.2,30.6,70.5
2023-05-15T18:00:00Z,O,0.21,30.6,70.6
2023-05-15T18:01:00Z,O,0.18,30.6,70.8
2023-05-15T18:02:00Z,O,0.12,30.5,70.9
2023-05-15T18:03:00Z,O,0.18,30.5,70.9
2023-05-15T18:04:00Z,O,0.14,30.5,71.4
2023-05-15T18:05:00Z,O,0.14,30.4,71.5
2023-05-15T18:06:00Z,O,0.11,30.3,71.8
2023-05-15T18:07:00Z,O,0.12,30.4,71.8
2023-05-15T18:08:00Z,O,0.14,30.5,71.6
2023-05-15T18:09:00Z,O,0.17,30.5,71.4
2023-05-15T18:10:00Z,O,0.19,30.5,71.5
2023-05-15T18:11:00Z,O,0.21,30.4,71.7
2023-05-15T18:12:00Z,O,0.18,30.4,71.9
2023-05-15T18:13:00Z,O,0.2,30.4,72
2023-05-15T18:14:00Z,O,0.16,30.5,71.9
2023-05-15T18:15:00Z,O,0.18,30.5,71.8
2023-05-15T18:16:00Z,O,0.17,30.5,71.7
2023-05-15T18:17:00Z,O,0.16,30.6,71.7
2023-05-15T18:18:00Z,O,0.15,30.6,71.6
2023-05-15T18:19:00Z,O,0.13,30.6,71.7
2023-05-15T18:20:00Z,O,0.14,30.6,71.7
2023-05-15T18:21:00Z,O,0.16,30.5,71.8
2023-05-15T18:22:00Z,O,0.2,30.5,71.8
2023-05-15T18:23:00Z,O,0.24,30.5,71.8
2023-05-15T18:24:00Z,O,0.17,30.5,71.8
2023-05-15T18:25:00Z,O,0.15,30.5,71.7
2023-05-15T18:26:00Z,O,0.14,30.5,71.6
2023-05-15T18:27:00Z,O,0.17,30.6,71.5
2023-05-15T18:28:00Z,O,0.14,30.6,71.4
2023-05-15T18:29:00Z,O,0.17,30.6,71.4
2023-05-15T18:30:00Z,O,0.17,30.6,71.3
2023-05-15T18:31:00Z,O,0.15,30.6,71.3
2023-05-15T18:32:00Z,O,0.18,30.6,71.2
2023-05-15T18:33:00Z,O,0.15,30.6,71.1
2023-05-15T18:34:00Z,O,0.16,30.6,71.1
2023-05-15T18:35:00Z,O,0.2,30.6,71
2023-05-15T18:36:00Z,O,0.22,30.6,70.9
2023-05-15T18:37:00Z,O,0.17,30.6,70.8
2023-05-15T18:38:00Z,O,0.2,30.6,70.8
2023-05-15T18:39:00Z,O,0.13,30.6,70.9
2023-05-15T18:40:00Z,O,0.18,30.6,70.8
2023-05-15T18:41:00Z,O,0.18,30.6,70.8
2023-05-15T18:42:00Z,O,0.19,30.6,70.7
2023-05-15T18:43:00Z,O,0.17,30.6,70.7
2023-05-15T18:44:00Z,O,0.16,30.6,70.7
2023-05-15T18:45:00Z,O,0.14,30.6,70.7
2023-05-15T18:46:00Z,O,0.15,30.6,70.7
2023-05-15T18:47:00Z,O,0.15,30.6,70.7
2023-05-15T18:48:00Z,O,0.16,30.6,70.7
2023-05-15T18:49:00Z,O,0.19,30.6,70.7
2023-05-15T18:50:00Z,O,0.14,30.6,70.7
2023-05-15T18:51:00Z,O,0.19,30.5,70.7
2023-05-15T18:52:00Z,O,0.13,30.5,70.8
2023-05-15T18:53:00Z,O,0.13,30.5,70.8
2023-05-15T18:54:00Z,O,0.14,30.5,70.9
2023-05-15T18:55:00Z,O,0.12,30.5,70.9
2023-05-15T18:56:00Z,O,0.13,30.5,71
2023-05-15T18:57:00Z,O,0.16,30.5,70.9
2023-05-15T18:58:00Z,O,0.17,30.5,70.9
2023-05-15T18:59:00Z,O,0.17,30.5,71
2023-05-15T19:00:00Z,O,0.22,30.5,71
2023-05-15T19:01:00Z,O,0.16,30.6,71
2023-05-15T19:02:00Z,O,0.14,30.6,71
2023-05-15T19:03:00Z,O,0.16,30.6,71
2023-05-15T19:04:00Z,O,0.12,30.6,71
2023-05-15T19:05:00Z,O,0.16,30.6,71
2023-05-15T19:06:00Z,O,0.16,30.6,71.1
2023-05-15T19:07:00Z,O,0.15,30.6,71.2
2023-05-15T19:08:00Z,O,0.14,30.6,71.2
2023-05-15T19:09:00Z,O,0.1,30.6,71.3
2023-05-15T19:10:00Z,O,0.2,30.6,71.3
2023-05-15T19:11:00Z,O,0.18,30.6,71.3
2023-05-15T19:12:00Z,O,0.14,30.6,71.4
2023-05-15T19:13:00Z,O,0.14,30.6,71.5
2023-05-15T19:14:00Z,O,0.22,30.6,71.5
2023-05-15T19:15:00Z,O,0.16,30.6,71.6
2023-05-15T19:16:00Z,O,0.17,30.6,71.7
2023-05-15T19:17:00Z,O,0.16,30.6,71.7
2023-05-15T19:18:00Z,O,0.18,30.6,71.8
2023-05-15T19:19:00Z,O,0.19,30.6,71.8
2023-05-15T19:20:00Z,O,0.19,30.6,71.9
2023-05-15T19:21:00Z,O,0.16,30.5,72
2023-05-15T19:22:00Z,O,0.16,30.6,72
2023-05-15T19:23:00Z,O,0.16,30.6,72.1
2023-05-15T19:24:00Z,O,0.17,30.6,72.2
2023-05-15T19:25:00Z,O,0.2,30.6,72.3
2023-05-15T19:26:00Z,O,0.14,30.6,72.3
2023-05-15T19:27:00Z,O,0.19,30.6,72.4
2023-05-15T19:28:00Z,O,0.21,30.6,72.5
2023-05-15T19:29:00Z,O,0.17,30.6,72.6
2023-05-15T19:30:00Z,O,0.17,30.6,72.6
2023-05-15T19:31:00Z,O,0.13,30.6,72.7
2023-05-15T19:32:00Z,O,0.14,30.6,72.7
2023-05-15T19:33:00Z,O,0.13,30.6,72.8
2023-05-15T19:34:00Z,O,0.15,30.6,72.8
2023-05-15T19:35:00Z,O,0.13,30.6,72.9
2023-05-15T19:36:00Z,O,0.16,30.6,72.9
2023-05-15T19:37:00Z,O,0.16,30.6,72.9
2023-05-15T19:38:00Z,O,0.15,30.6,72.8
2023-05-15T19:39:00Z,O,0.16,30.6,72.8
2023-05-15T19:40:00Z,O,0.14,30.6,72.8
2023-05-15T19:41:00Z,O,0.18,30.6,72.8
2023-05-15T19:42:00Z,O,0.14,30.6,72.8
2023-05-15T19:43:00Z,O,0.12,30.6,72.8
2023-05-15T19:44:00Z,O,0.11,30.6,72.8
2023-05-15T19:45:00Z,O,0.15,30.6,72.9
2023-05-15T19:46:00Z,O,0.18,30.6,72.9
2023-05-15T19:47:00Z,O,0.15,30.6,72.9
2023-05-15T19:48:00Z,O,0.19,30.6,72.8
2023-05-15T19:49:00Z,O,0.16,30.6,72.9
2023-05-15T19:50:00Z,O,0.19,30.6,72.9
2023-05-15T19:51:00Z,O,0.14,30.6,72.9
2023-05-15T19:52:00Z,O,0.17,30.6,72.8
2023-05-15T19:53:00Z,O,0.12,30.5,72.8
2023-05-15T19:54:00Z,O,0.14,30.6,72.8
2023-05-15T19:55:00Z,O,0.14,30.6,72.7
2023-05-15T19:56:00Z,O,0.15,30.6,72.7
2023-05-15T19:57:00Z,O,0.18,30.6,72.7
2023-05-15T19:58:00Z,O,0.17,30.6,72.7
2023-05-15T19:59:00Z,O,0.14,30.6,72.7
2023-05-15T20:00:00Z,O,0.17,30.5,72.7
2023-05-15T20:01:00Z,O,0.16,30.5,72.7
2023-05-15T20:02:00Z,O,0.15,30.5,72.7
2023-05-15T20:03:00Z,O,0.14,30.5,72.6
2023-05-15T20:04:00Z,O,0.17,30.5,72.6
2023-05-15T20:05:00Z,O,0.15,30.5,72.6
2023-05-15T20:06:00Z,O,0.15,30.6,72.5
2023-05-15T20:07:00Z,O,0.16,30.6,72.4
2023-05-15T20:08:00Z,O,0.19,30.6,72.3
2023-05-15T20:09:00Z,O,0.15,30.6,72.3
2023-05-15T20:10:00Z,O,0.14,30.6,72.3
2023-05-15T20:11:00Z,O,0.16,30.5,72.3
2023-05-15T20:12:00Z,O,0.18,30.5,72.3
2023-05-15T20:13:00Z,O,0.13,30.5,72.3
2023-05-15T20:14:00Z,O,0.21,30.5,72.2
2023-05-15T20:15:00Z,O,0.15,30.5,72.2
2023-05-15T20:16:00Z,O,0.1,30.6,72.2
2023-05-15T20:17:00Z,O,0.19,30.5,72.3
2023-05-15T20:18:00Z,O,0.16,30.5,72.4
2023-05-15T20:19:00Z,O,0.13,30.5,72.5
2023-05-15T20:20:00Z,O,0.16,30.6,72.5
2023-05-15T20:21:00Z,O,0.15,30.6,72.5
2023-05-15T20:22:00Z,O,0.13,30.6,72.5
2023-05-15T20:23:00Z,O,0.13,30.6,72.6
2023-05-15T20:24:00Z,O,0.17,30.6,72.7
2023-05-15T20:25:00Z,O,0.15,30.6,72.8
2023-05-15T20:26:00Z,O,0.17,30.6,72.8
2023-05-15T20:27:00Z,O,0.19,30.6,72.9
2023-05-15T20:28:00Z,O,0.14,30.6,72.9
2023-05-15T20:29:00Z,O,0.14,30.6,72.9
2023-05-15T20:30:00Z,O,0.15,30.6,72.9
2023-05-15T20:31:00Z,O,0.15,30.6,72.9
2023-05-15T20:32:00Z,O,0.19,30.6,73
2023-05-15T20:33:00Z,O,0.13,30.5,73.1
2023-05-15T20:34:00Z,O,0.19,30.5,73.3
2023-05-15T20:35:00Z,O,0.17,30.5,73.3
2023-05-15T20:36:00Z,O,0.19,30.5,73.4
2023-05-15T20:37:00Z,O,0.15,30.5,73.3
2023-05-15T20:38:00Z,O,0.16,30.5,73.3
2023-05-15T20:39:00Z,O,0.15,30.5,73.4
2023-05-15T20:40:00Z,O,0.15,30.5,73.4
2023-05-15T20:41:00Z,O,0.21,30.5,73.5
2023-05-15T20:42:00Z,O,0.19,30.5,73.4
2023-05-15T20:43:00Z,O,0.14,30.5,73.3
2023-05-15T20:44:00Z,O,0.17,30.5,73.3
2023-05-15T20:45:00Z,O,0.16,30.5,73.2
2023-05-15T20:46:00Z,O,0.16,30.5,73.2
2023-05-15T20:47:00Z,O,0.16,30.5,73.3
2023-05-15T20:48:00Z,O,0.14,30.5,73.3
2023-05-15T20:49:00Z,O,0.15,30.5,73.3
2023-05-15T20:50:00Z,O,0.17,30.5,73.3
2023-05-15T20:51:00Z,O,0.13,30.5,73.4
2023-05-15T20:52:00Z,O,0.19,30.5,73.5
2023-05-15T20:53:00Z,O,0.15,30.5,73.5
2023-05-15T20:54:00Z,O,0.14,30.5,73.5
2023-05-15T20:55:00Z,O,0.19,30.5,73.5
2023-05-15T20:56:00Z,O,0.14,30.5,73.5
2023-05-15T20:57:00Z,O,0.19,30.5,73.5
2023-05-15T20:58:00Z,O,0.11,30.5,73.5
2023-05-15T20:59:00Z,O,0.14,30.5,73.6
2023-05-15T21:00:00Z,O,0.15,30.5,73.6
2023-05-15T21:01:00Z,O,0.16,30.6,73.6
2023-05-15T21:02:00Z,O,0.19,30.6,73.6
2023-05-15T21:03:00Z,O,0.18,30.6,73.7
2023-05-15T21:04:00Z,O,0.17,30.6,73.8
2023-05-15T21:05:00Z,O,0.17,30.5,74.2
2023-05-15T10:31:00Z,T,1.14,30.8,74.3
2023-05-15T10:32:00Z,T,0.44,30.8,74.4
2023-05-15T10:33:00Z,T,0.18,30.8,74.4
2023-05-15T10:34:00Z,T,0.21,30.9,73.8
2023-05-15T10:35:00Z,T,0.2,30.9,73.9
2023-05-15T10:36:00Z,T,0.18,30.9,73.9
2023-05-15T10:37:00Z,T,0.16,30.9,73.8
2023-05-15T10:38:00Z,T,0.17,31,73.7
2023-05-15T10:39:00Z,T,0.23,31,73.5
2023-05-15T10:40:00Z,T,0.27,31,72.8
2023-05-15T10:41:00Z,T,0.32,31,73
2023-05-15T10:42:00Z,T,0.28,30.9,73.1
2023-05-15T10:43:00Z,T,0.23,30.9,73.3
2023-05-15T10:44:00Z,T,0.25,31,73.2
2023-05-15T10:45:00Z,T,0.24,31,72.9
2023-05-15T10:46:00Z,T,0.25,31,73.1
2023-05-15T10:47:00Z,T,0.21,31,73.3
2023-05-15T10:48:00Z,T,0.19,31,73.1
2023-05-15T10:49:00Z,T,0.18,31,73.2
2023-05-15T10:50:00Z,T,0.19,31,73.2
2023-05-15T10:51:00Z,T,0.21,31,73.2
2023-05-15T10:52:00Z,T,0.17,31,73.2
2023-05-15T10:53:00Z,T,0.19,31,73.2
2023-05-15T10:54:00Z,T,0.17,31,72.7
2023-05-15T10:55:00Z,T,0.19,31.1,72.8
2023-05-15T10:56:00Z,T,0.2,31.1,72.9
2023-05-15T10:57:00Z,T,0.19,31.1,72.9
2023-05-15T10:58:00Z,T,0.24,31.1,73
2023-05-15T10:59:00Z,T,0.24,31,73.1
2023-05-15T11:00:00Z,T,0.19,31,73.2
2023-05-15T11:01:00Z,T,0.23,31,73.3
2023-05-15T11:02:00Z,T,0.19,31,73.2
2023-05-15T11:03:00Z,T,0.21,31,73.1
2023-05-15T11:04:00Z,T,0.19,31.1,72.3
2023-05-15T11:05:00Z,T,0.21,31.2,72.4
2023-05-15T11:06:00Z,T,0.22,31.2,72.5
2023-05-15T11:07:00Z,T,0.19,31.2,72.5
2023-05-15T11:08:00Z,T,0.21,31.2,72.4
2023-05-15T11:09:00Z,T,0.27,31.2,72.1
2023-05-15T11:10:00Z,T,0.24,31.2,71.6
2023-05-15T11:11:00Z,T,0.16,31.2,72.1
2023-05-15T11:12:00Z,T,0.24,31.1,72.3
2023-05-15T11:13:00Z,T,0.21,31.1,72.1
2023-05-15T11:14:00Z,T,0.23,31.1,72.6
2023-05-15T11:15:00Z,T,0.21,31,72.8
2023-05-15T11:16:00Z,T,0.19,31,72.9
2023-05-15T11:17:00Z,T,0.2,31,72.8
2023-05-15T11:18:00Z,T,0.2,31.1,72.5
2023-05-15T11:19:00Z,T,0.23,31.1,72.1
2023-05-15T11:20:00Z,T,0.19,31.2,72
2023-05-15T11:21:00Z,T,0.24,31.1,72.3
2023-05-15T11:22:00Z,T,0.25,31.1,72.5
2023-05-15T11:23:00Z,T,0.28,31.1,71.6
2023-05-15T11:24:00Z,T,0.36,31.2,71
2023-05-15T11:25:00Z,T,0.23,31.2,71.8
2023-05-15T11:26:00Z,T,0.21,31.1,71.9
2023-05-15T11:27:00Z,T,0.22,31.1,71.9
2023-05-15T11:28:00Z,T,0.2,31.1,72
2023-05-15T11:29:00Z,T,0.19,31.2,71.6
2023-05-15T11:30:00Z,T,0.16,31.2,71.8
2023-05-15T11:31:00Z,T,0.25,31.2,71.7
2023-05-15T11:32:00Z,T,0.22,31.1,71.9
2023-05-15T11:33:00Z,T,0.19,31.2,71.6
2023-05-15T11:34:00Z,T,0.28,31.2,71.4
2023-05-15T11:35:00Z,T,0.41,31.2,70.9
2023-05-15T11:36:00Z,T,0.34,31.2,70.4
2023-05-15T11:37:00Z,T,0.23,31.3,70.7
2023-05-15T11:38:00Z,T,0.23,31.3,70.9
2023-05-15T11:39:00Z,T,0.31,31.4,70
2023-05-15T11:40:00Z,T,0.24,31.4,70.3
2023-05-15T11:41:00Z,T,0.21,31.3,70.7
2023-05-15T11:42:00Z,T,0.27,31.3,70.9
2023-05-15T11:43:00Z,T,0.26,31.2,70.7
2023-05-15T11:44:00Z,T,0.28,31.3,69.9
2023-05-15T11:45:00Z,T,0.29,31.3,70
2023-05-15T11:46:00Z,T,0.22,31.3,70.1
2023-05-15T11:47:00Z,T,0.21,31.5,70.1
2023-05-15T11:48:00Z,T,0.23,31.4,70.1
2023-05-15T11:49:00Z,T,0.22,31.4,70.5
2023-05-15T11:50:00Z,T,0.29,31.4,70.4
2023-05-15T11:51:00Z,T,0.27,31.4,69.9
2023-05-15T11:52:00Z,T,0.35,31.5,69.4
2023-05-15T11:53:00Z,T,0.32,31.5,69.7
2023-05-15T11:54:00Z,T,0.34,31.5,69.4
2023-05-15T11:55:00Z,T,0.29,31.4,69.9
2023-05-15T11:56:00Z,T,0.26,31.4,70.2
2023-05-15T11:57:00Z,T,0.23,31.5,69.9
2023-05-15T11:58:00Z,T,0.29,31.4,70.1
2023-05-15T11:59:00Z,T,0.26,31.4,70.3
2023-05-15T12:00:00Z,T,0.21,31.4,70.4
2023-05-15T12:01:00Z,T,0.21,31.4,70.2
2023-05-15T12:02:00Z,T,0.23,31.5,69.9
2023-05-15T12:03:00Z,T,0.26,31.4,70.1
2023-05-15T12:04:00Z,T,0.33,31.4,70.3
2023-05-15T12:05:00Z,T,0.3,31.4,70.3
2023-05-15T12:06:00Z,T,0.26,31.4,70
2023-05-15T12:07:00Z,T,0.2,31.5,69.9
2023-05-15T12:08:00Z,T,0.24,31.6,69.6
2023-05-15T12:09:00Z,T,0.25,31.6,69.7
2023-05-15T12:10:00Z,T,0.28,31.5,70
2023-05-15T12:11:00Z,T,0.27,31.4,70.2
2023-05-15T12:12:00Z,T,0.2,31.6,70.1
2023-05-15T12:13:00Z,T,0.21,31.6,69.9
2023-05-15T12:14:00Z,T,0.25,31.5,69.9
2023-05-15T12:15:00Z,T,0.2,31.7,70.2
2023-05-15T12:16:00Z,T,0.26,31.9,69.5
2023-05-15T12:17:00Z,T,0.32,31.8,69.3
2023-05-15T12:18:00Z,T,0.44,31.8,69.4
2023-05-15T12:19:00Z,T,0.3,31.8,69.4
2023-05-15T12:20:00Z,T,0.3,31.7,69.8
2023-05-15T12:21:00Z,T,0.37,31.8,69.4
2023-05-15T12:22:00Z,T,0.27,31.8,69.2
2023-05-15T12:23:00Z,T,0.18,31.8,69.3
2023-05-15T12:24:00Z,T,0.37,31.9,69.5
2023-05-15T12:25:00Z,T,0.19,32,69
